Code,Ticker,Open,High,Low,Close,Volume,PrevClose,CompanyName,Market,Sector17,変動率(%),前日比(%),振れ幅(%),レンジ位置,上ヒゲ比,VWAP,売買代金(百万円),終値/VWAP,全体順位,セクター内順位,セクター銘柄数,セクター内%,vsセクター
6584,6584.T,855.0,892.0,852.0,888.0,408700.0,859.0,三櫻工業,プライム（内国株式）,自動車・輸送機,3.86,3.38,4.68,0.9,0.1,877.0,358.4,1.013,373,11,104,0.106,2.15
6586,6586.T,5853.0,6065.0,5803.0,6055.0,1492400.0,5953.0,マキタ,プライム（内国株式）,機械,3.45,1.71,4.48,0.962,0.038,5974.0,8915.6,1.014,481,40,213,0.188,1.4
6588,6588.T,3215.0,3295.0,3200.0,3295.0,135100.0,3190.0,東芝テック,プライム（内国株式）,電機・精密,2.49,3.29,2.95,1.0,0.0,3263.0,440.8,1.01,882,95,281,0.338,0.29
6590,6590.T,5730.0,5890.0,5550.0,5780.0,2437900.0,6000.0,芝浦メカトロニクス,プライム（内国株式）,電機・精密,0.87,-3.67,5.93,0.676,0.324,5740.0,13993.5,1.007,2082,203,281,0.722,-1.33
6592,6592.T,1790.0,1840.0,1782.5,1840.0,953400.0,1800.0,マブチモーター,プライム（内国株式）,電機・精密,2.79,2.22,3.21,1.0,0.0,1821.0,1736.1,1.01,713,83,281,0.295,0.59
6594,6594.T,2460.0,2490.0,2403.0,2462.0,12050600.0,2410.0,ニデック,プライム（内国株式）,電機・精密,0.08,2.16,3.54,0.678,0.322,2452.0,29548.1,1.004,2909,240,281,0.854,-2.12
6597,6597.T,2000.0,2042.0,1999.0,2042.0,31000.0,1989.0,ＨＰＣシステムズ,グロース（内国株式）,電機・精密,2.1,2.66,2.15,1.0,0.0,2028.0,62.9,1.007,1105,118,281,0.42,-0.1
6599,6599.T,3155.0,3225.0,3095.0,3150.0,14400.0,3155.0,エブレン,スタンダード（内国株式）,電機・精密,-0.16,-0.16,4.12,0.423,0.577,3157.0,45.5,0.998,3205,250,281,0.89,-2.36
6612,6612.T,635.0,647.0,635.0,641.0,5300.0,635.0,バルミューダ,グロース（内国株式）,電機・精密,0.94,0.94,1.89,0.5,0.5,641.0,3.4,1.0,2011,196,281,0.698,-1.26
6613,6613.T,732.0,795.0,720.0,763.0,7107200.0,747.0,ＱＤレーザ,グロース（内国株式）,電機・精密,4.23,2.14,10.25,0.573,0.427,759.0,5394.4,1.005,305,44,281,0.157,2.03
6614,6614.T,870.0,910.0,870.0,910.0,64100.0,865.0,シキノハイテック,スタンダード（内国株式）,電機・精密,4.6,5.2,4.6,1.0,0.0,897.0,57.5,1.014,238,35,281,0.125,2.4
6615,6615.T,337.0,349.0,335.0,349.0,158700.0,337.0,ユー・エム・シー・エレクトロニクス,プライム（内国株式）,電機・精密,3.56,3.56,4.15,1.0,0.0,344.0,54.6,1.015,444,60,281,0.214,1.36
6616,6616.T,1720.0,1759.0,1704.0,1758.0,26700.0,1748.0,トレックス・セミコンダクター,プライム（内国株式）,電機・精密,2.21,0.57,3.2,0.982,0.018,1740.0,46.5,1.01,1042,112,281,0.399,0.01
6617,6617.T,5640.0,5860.0,5620.0,5850.0,92800.0,5650.0,東光高岳,プライム（内国株式）,電機・精密,3.72,3.54,4.26,0.958,0.042,5777.0,536.1,1.013,407,57,281,0.203,1.52
6619,6619.T,168.0,180.0,166.0,180.0,1599100.0,170.0,ダブル・スコープ,プライム（内国株式）,電機・精密,7.14,5.88,8.33,1.0,0.0,175.0,279.8,1.029,67,17,281,0.06,4.94
6620,6620.T,797.0,797.0,785.0,785.0,53500.0,794.0,宮越ホールディングス,プライム（内国株式）,不動産,-1.51,-1.13,1.51,0.0,1.0,789.0,42.2,0.995,3653,130,132,0.985,-2.87
6622,6622.T,14360.0,14610.0,14120.0,14600.0,249900.0,14660.0,ダイヘン,プライム（内国株式）,電機・精密,1.67,-0.41,3.41,0.98,0.02,14443.0,3609.3,1.011,1423,144,281,0.512,-0.53
6625,6625.T,417.0,437.0,414.0,427.0,850100.0,417.0,ＪＡＬＣＯホールディングス,スタンダード（内国株式）,不動産,2.4,2.4,5.52,0.565,0.435,426.0,362.1,1.002,931,28,132,0.212,1.04
6626,6626.T,2951.0,3005.0,2925.0,2982.0,33800.0,2958.0,ＳＥＭＩＴＥＣ,スタンダード（内国株式）,電機・精密,1.05,0.81,2.71,0.712,0.288,2971.0,100.4,1.004,1900,190,281,0.676,-1.15
6627,6627.T,9650.0,9790.0,9470.0,9790.0,115600.0,10100.0,テラプローブ,スタンダード（内国株式）,電機・精密,1.45,-3.07,3.32,1.0,0.0,9683.0,1119.4,1.011,1577,166,281,0.591,-0.75
6629,6629.T,1013.0,1075.0,1008.0,1061.0,359000.0,1020.0,テクノホライゾン,スタンダード（内国株式）,電機・精密,4.74,4.02,6.61,0.791,0.209,1048.0,376.2,1.012,221,34,281,0.121,2.54
6630,6630.T,711.0,715.0,706.0,709.0,95200.0,713.0,ヤーマン,プライム（内国株式）,電機・精密,-0.28,-0.56,1.27,0.333,0.667,710.0,67.6,0.999,3283,255,281,0.907,-2.48
6632,6632.T,1280.0,1306.5,1275.5,1300.5,1040800.0,1278.5,ＪＶＣケンウッド,プライム（内国株式）,電機・精密,1.6,1.72,2.42,0.806,0.194,1294.0,1346.8,1.005,1471,152,281,0.541,-0.6
6633,6633.T,357.0,361.0,355.0,359.0,21600.0,356.0,ＣＧＳホールディングス,スタンダード（内国株式）,電機・精密,0.56,0.84,1.68,0.667,0.333,358.0,7.7,1.003,2390,218,281,0.776,-1.64
6634,6634.T,115.0,118.0,115.0,117.0,117200.0,116.0,ネクスグループ,スタンダード（内国株式）,電機・精密,1.74,0.86,2.61,0.667,0.333,117.0,13.7,1.0,1366,138,281,0.491,-0.46
6635,6635.T,631.0,688.0,631.0,676.0,71100.0,631.0,大日光・エンジニアリング,スタンダード（内国株式）,電機・精密,7.13,7.13,9.03,0.789,0.211,665.0,47.3,1.017,68,18,281,0.064,4.93
6637,6637.T,4320.0,4365.0,4280.0,4365.0,59100.0,4380.0,寺崎電気産業,スタンダード（内国株式）,電機・精密,1.04,-0.34,1.97,1.0,0.0,4337.0,256.3,1.006,1910,191,281,0.68,-1.16
6638,6638.T,1870.0,1878.0,1833.0,1863.0,194400.0,1869.0,ミマキエンジニアリング,プライム（内国株式）,電機・精密,-0.37,-0.32,2.41,0.667,0.333,1858.0,361.2,1.003,3339,258,281,0.918,-2.57
6643,6643.T,5970.0,6110.0,5970.0,6040.0,9200.0,5970.0,戸上電機製作所,スタンダード（内国株式）,電機・精密,1.17,1.17,2.35,0.5,0.5,6040.0,55.6,1.0,1805,184,281,0.655,-1.03
6644,6644.T,1692.0,1743.0,1687.0,1743.0,322200.0,1684.0,大崎電気工業,プライム（内国株式）,電機・精密,3.01,3.5,3.31,1.0,0.0,1724.0,555.5,1.011,617,74,281,0.263,0.81
6645,6645.T,5412.0,5565.0,5382.0,5552.0,1713800.0,5426.0,オムロン,プライム（内国株式）,電機・精密,2.59,2.32,3.38,0.929,0.071,5500.0,9425.9,1.009,811,92,281,0.327,0.39
6647,6647.T,2783.0,2793.0,2730.0,2742.0,3400.0,2814.0,森尾電機,スタンダード（内国株式）,電機・精密,-1.47,-2.56,2.26,0.19,0.81,2755.0,9.4,0.995,3648,274,281,0.975,-3.67
6648,6648.T,2460.0,2505.0,2387.0,2477.0,110500.0,2431.0,かわでん,スタンダード（内国株式）,電機・精密,0.69,1.89,4.8,0.763,0.237,2456.0,271.4,1.009,2256,215,281,0.765,-1.51
6651,6651.T,4735.0,4875.0,4685.0,4860.0,149300.0,4715.0,日東工業,プライム（内国株式）,電機・精密,2.64,3.08,4.01,0.921,0.079,4807.0,717.7,1.011,786,90,281,0.32,0.44
6652,6652.T,3250.0,3320.0,3240.0,3305.0,108200.0,3250.0,ＩＤＥＣ,プライム（内国株式）,電機・精密,1.69,1.69,2.46,0.812,0.188,3288.0,355.8,1.005,1410,142,281,0.505,-0.51
6653,6653.T,2635.0,2697.0,2620.0,2697.0,86500.0,2651.0,正興電機製作所,プライム（内国株式）,電機・精密,2.35,1.74,2.92,1.0,0.0,2671.0,231.0,1.01,958,105,281,0.374,0.15
6654,6654.T,1103.0,1115.0,1103.0,1115.0,8100.0,1108.0,不二電機工業,スタンダード（内国株式）,電機・精密,1.09,0.63,1.09,1.0,0.0,1111.0,9.0,1.004,1876,187,281,0.665,-1.11
6656,6656.T,654.0,664.0,640.0,662.0,43800.0,657.0,インスペック,スタンダード（内国株式）,電機・精密,1.22,0.76,3.67,0.917,0.083,655.0,28.7,1.011,1758,182,281,0.648,-0.98
6658,6658.T,827.0,845.0,825.0,845.0,109400.0,830.0,シライ電子工業,スタンダード（内国株式）,電機・精密,2.18,1.81,2.42,1.0,0.0,838.0,91.7,1.008,1064,114,281,0.406,-0.02
6659,6659.T,44.0,45.0,43.0,45.0,1137800.0,44.0,メディアリンクス,スタンダード（内国株式）,電機・精密,2.27,2.27,4.55,1.0,0.0,44.0,50.1,1.023,1003,110,281,0.391,0.07
6662,6662.T,238.0,241.0,229.0,231.0,48500.0,237.0,ユビテック,スタンダード（内国株式）,電機・精密,-2.94,-2.53,5.04,0.167,0.833,234.0,11.3,0.987,3735,277,281,0.986,-5.14
6663,6663.T,380.0,383.0,368.0,379.0,279100.0,369.0,太洋テクノレックス,スタンダード（内国株式）,電機・精密,-0.26,2.71,3.95,0.733,0.267,377.0,105.2,1.005,3277,254,281,0.904,-2.46
6664,6664.T,346.0,349.0,339.0,343.0,35200.0,341.0,オプトエレクトロニクス,スタンダード（内国株式）,電機・精密,-0.87,0.59,2.89,0.4,0.6,344.0,12.1,0.997,3533,266,281,0.947,-3.07
6666,6666.T,570.0,615.0,554.0,613.0,243500.0,552.0,リバーエレテック,スタンダード（内国株式）,電機・精密,7.54,11.05,10.7,0.967,0.033,594.0,144.6,1.032,55,14,281,0.05,5.34
6668,6668.T,2067.0,2100.0,1977.0,1994.0,139400.0,2085.0,アドテック　プラズマ　テクノロジー,スタンダード（内国株式）,電機・精密,-3.53,-4.36,5.95,0.138,0.862,2024.0,282.1,0.985,3750,279,281,0.993,-5.73
6670,6670.T,2303.0,2346.0,2290.0,2292.0,1051800.0,2348.0,ＭＣＪ,スタンダード（内国株式）,電機・精密,-0.48,-2.39,2.43,0.036,0.964,2309.0,2428.6,0.993,3387,259,281,0.922,-2.68
6674,6674.T,5331.0,5590.0,5238.0,5560.0,1549400.0,5385.0,ジーエス・ユアサ　コーポレーション,プライム（内国株式）,電機・精密,4.3,3.25,6.6,0.915,0.085,5463.0,8464.4,1.018,291,41,281,0.146,2.1
6675,6675.T,7970.0,8210.0,7810.0,8210.0,12000.0,7850.0,サクサ,スタンダード（内国株式）,電機・精密,3.01,4.59,5.02,1.0,0.0,8077.0,96.9,1.016,617,74,281,0.263,0.81
6676,6676.T,5190.0,5280.0,5130.0,5280.0,28000.0,5190.0,ＢＵＦＦＡＬＯ,スタンダード（内国株式）,電機・精密,1.73,1.73,2.89,1.0,0.0,5230.0,146.4,1.01,1378,139,281,0.495,-0.47
6677,6677.T,3595.0,3615.0,3535.0,3610.0,56600.0,3615.0,エスケーエレクトロニクス,スタンダード（内国株式）,電機・精密,0.42,-0.14,2.23,0.938,0.062,3587.0,203.0,1.006,2549,224,281,0.797,-1.78
6678,6678.T,2600.0,2665.0,2600.0,2640.0,6100.0,2630.0,テクノメディカ,スタンダード（内国株式）,電機・精密,1.54,0.38,2.5,0.615,0.385,2635.0,16.1,1.002,1514,158,281,0.562,-0.66
6694,6694.T,646.0,650.0,646.0,650.0,2400.0,650.0,ズーム,スタンダード（内国株式）,電機・精密,0.62,0.0,0.62,1.0,0.0,649.0,1.6,1.002,2327,216,281,0.769,-1.58
6696,6696.T,398.0,406.0,395.0,399.0,103800.0,396.0,トラース・オン・プロダクト,グロース（内国株式）,電機・精密,0.25,0.76,2.76,0.364,0.636,400.0,41.5,0.998,2704,229,281,0.815,-1.95
6699,6699.T,668.0,705.0,661.0,704.0,198700.0,668.0,ダイヤモンドエレクトリックホールディングス,プライム（内国株式）,電機・精密,5.39,5.39,6.59,0.977,0.023,690.0,137.1,1.02,148,27,281,0.096,3.19
6701,6701.T,4277.0,4340.0,4186.0,4334.0,24820700.0,4115.0,日本電気,プライム（内国株式）,電機・精密,1.33,5.32,3.6,0.961,0.039,4287.0,106406.3,1.011,1665,175,281,0.623,-0.87
6702,6702.T,3616.0,3640.0,3551.0,3588.0,24597400.0,3546.0,富士通,プライム（内国株式）,電機・精密,-0.77,1.18,2.46,0.416,0.584,3593.0,88378.5,0.999,3498,265,281,0.943,-2.97
6703,6703.T,3010.0,3275.0,3010.0,3230.0,1266200.0,3030.0,沖電気工業,プライム（内国株式）,電機・精密,7.31,6.6,8.8,0.83,0.17,3172.0,4016.4,1.018,61,15,281,0.053,5.11
6706,6706.T,3305.0,3430.0,3305.0,3395.0,143800.0,3345.0,電気興業,プライム（内国株式）,電機・精密,2.72,1.49,3.78,0.72,0.28,3377.0,485.6,1.005,748,87,281,0.31,0.52
6707,6707.T,7614.0,7810.0,7527.0,7722.0,135900.0,7764.0,サンケン電気,プライム（内国株式）,電機・精密,1.42,-0.54,3.72,0.689,0.311,7686.0,1044.5,1.005,1603,170,281,0.605,-0.78
6718,6718.T,2935.0,2968.0,2927.0,2959.0,51400.0,2925.0,アイホン,プライム（内国株式）,電機・精密,0.82,1.16,1.4,0.78,0.22,2951.0,151.7,1.003,2125,209,281,0.744,-1.38
6721,6721.T,124.0,127.0,123.0,126.0,1399800.0,125.0,ウインテスト,スタンダード（内国株式）,電機・精密,1.61,0.8,3.23,0.75,0.25,125.0,175.0,1.008,1466,151,281,0.537,-0.59
6723,6723.T,2856.5,2969.0,2842.5,2969.0,11702700.0,2906.5,ルネサスエレクトロニクス,プライム（内国株式）,電機・精密,3.94,2.15,4.43,1.0,0.0,2927.0,34253.8,1.014,360,52,281,0.185,1.74
6724,6724.T,2119.5,2126.0,2102.5,2117.5,1516800.0,2119.0,セイコーエプソン,プライム（内国株式）,電機・精密,-0.09,-0.07,1.11,0.638,0.362,2115.0,3208.0,1.001,3157,247,281,0.879,-2.29
6727,6727.T,846.0,878.0,846.0,877.0,1355500.0,849.0,ワコム,プライム（内国株式）,電機・精密,3.66,3.3,3.78,0.969,0.031,867.0,1175.2,1.012,420,59,281,0.21,1.46
6728,6728.T,10235.0,10490.0,10220.0,10480.0,442400.0,10600.0,アルバック,プライム（内国株式）,電機・精密,2.39,-1.13,2.64,0.963,0.037,10397.0,4599.6,1.008,935,101,281,0.359,0.19
6730,6730.T,1254.0,1288.0,1254.0,1280.0,70800.0,1254.0,アクセル,スタンダード（内国株式）,電機・精密,2.07,2.07,2.71,0.765,0.235,1274.0,90.2,1.005,1123,121,281,0.431,-0.13
6731,6731.T,42.0,45.0,41.0,43.0,1663200.0,42.0,ピクセラ,スタンダード（内国株式）,電機・精密,2.38,2.38,9.52,0.5,0.5,43.0,71.5,1.0,943,102,281,0.363,0.18
6734,6734.T,2633.0,2634.0,2633.0,2634.0,700.0,2636.0,ニューテック,スタンダード（内国株式）,電機・精密,0.04,-0.08,0.04,1.0,0.0,2634.0,1.8,1.0,2937,241,281,0.858,-2.16
6736,6736.T,7500.0,7500.0,6870.0,7040.0,181400.0,7550.0,サン電子,スタンダード（内国株式）,電機・精密,-6.13,-6.75,8.4,0.27,0.73,7137.0,1294.7,0.986,3764,280,281,0.996,-8.33
6737,6737.T,2258.0,2303.0,2251.0,2303.0,195300.0,2265.0,ＥＩＺＯ,プライム（内国株式）,電機・精密,1.99,1.68,2.3,1.0,0.0,2286.0,446.5,1.007,1174,125,281,0.445,-0.21
6740,6740.T,27.0,28.0,26.0,28.0,180890300.0,26.0,ジャパンディスプレイ,プライム（内国株式）,電機・精密,3.7,7.69,7.41,1.0,0.0,27.0,4884.0,1.037,411,58,281,0.206,1.5
6741,6741.T,1741.0,1809.0,1737.0,1801.0,199400.0,1745.0,日本信号,プライム（内国株式）,電機・精密,3.45,3.21,4.14,0.889,0.111,1782.0,355.3,1.011,481,63,281,0.224,1.25
6742,6742.T,751.0,780.0,751.0,777.0,226300.0,759.0,京三製作所,プライム（内国株式）,電機・精密,3.46,2.37,3.86,0.897,0.103,769.0,174.0,1.01,480,62,281,0.221,1.26
6743,6743.T,870.0,887.0,862.0,887.0,37000.0,872.0,大同信号,スタンダード（内国株式）,電機・精密,1.95,1.72,2.87,1.0,0.0,879.0,32.5,1.009,1209,128,281,0.456,-0.25
6744,6744.T,4430.0,4510.0,4410.0,4495.0,79500.0,4420.0,能美防災,プライム（内国株式）,電機・精密,1.47,1.7,2.26,0.85,0.15,4472.0,355.5,1.005,1564,163,281,0.58,-0.73
6745,6745.T,6160.0,6430.0,6080.0,6430.0,128700.0,6170.0,ホーチキ,プライム（内国株式）,電機・精密,4.38,4.21,5.68,1.0,0.0,6313.0,812.5,1.019,274,39,281,0.139,2.18
6748,6748.T,808.0,829.0,808.0,827.0,39100.0,809.0,星和電機,スタンダード（内国株式）,電機・精密,2.35,2.22,2.6,0.905,0.095,821.0,32.1,1.007,958,105,281,0.374,0.15
6750,6750.T,1774.0,1800.0,1765.0,1794.0,196900.0,1780.0,エレコム,プライム（内国株式）,電機・精密,1.13,0.79,1.97,0.829,0.171,1786.0,351.7,1.004,1844,186,281,0.662,-1.07
6752,6752.T,2533.5,2562.0,2514.5,2537.0,10678200.0,2524.0,パナソニック　ホールディングス,プライム（内国株式）,電機・精密,0.14,0.52,1.87,0.474,0.526,2538.0,27101.3,1.0,2842,237,281,0.843,-2.06
6753,6753.T,638.7000122070312,645.4000244140625,631.0999755859375,644.0999755859375,3548700.0,630.7999877929688,シャープ,プライム（内国株式）,電機・精密,0.85,2.11,2.24,0.909,0.091,640.0,2271.2,1.006,2102,207,281,0.737,-1.35
6754,6754.T,2870.0,3036.0,2858.0,3027.0,1951200.0,2999.0,アンリツ,プライム（内国株式）,電機・精密,5.47,0.93,6.2,0.949,0.051,2974.0,5802.9,1.018,139,25,281,0.089,3.27
6757,6757.T,815.0,838.0,815.0,838.0,17500.0,811.0,ＯＳＧコーポレーション,スタンダード（内国株式）,電機・精密,2.82,3.33,2.82,1.0,0.0,830.0,14.5,1.01,699,81,281,0.288,0.62
6758,6758.T,3629.0,3655.0,3564.0,3643.0,42570600.0,3398.0,ソニーグループ,プライム（内国株式）,電機・精密,0.39,7.21,2.51,0.868,0.132,3621.0,154148.1,1.006,2582,227,281,0.808,-1.81
6762,6762.T,2405.5,2424.5,2366.5,2424.5,12438400.0,2430.5,ＴＤＫ,プライム（内国株式）,電機・精密,0.79,-0.25,2.41,1.0,0.0,2405.0,29914.4,1.008,2158,212,281,0.754,-1.41
6763,6763.T,2863.0,2923.0,2863.0,2910.0,10100.0,2892.0,帝国通信工業,プライム（内国株式）,電機・精密,1.64,0.62,2.1,0.783,0.217,2899.0,29.3,1.004,1442,148,281,0.527,-0.56
6768,6768.T,700.0,733.0,694.0,729.0,740300.0,715.0,タムラ製作所,プライム（内国株式）,電機・精密,4.14,1.96,5.57,0.897,0.103,719.0,532.3,1.014,323,46,281,0.164,1.94
6769,6769.T,872.0,885.0,867.0,876.0,29600.0,872.0,ザインエレクトロニクス,スタンダード（内国株式）,電機・精密,0.46,0.46,2.06,0.5,0.5,876.0,25.9,1.0,2510,222,281,0.79,-1.74
6770,6770.T,2320.0,2351.0,2316.5,2344.5,1360300.0,2340.0,アルプスアルパイン,プライム（内国株式）,電機・精密,1.06,0.19,1.49,0.812,0.188,2337.0,3179.0,1.003,1893,189,281,0.673,-1.14
6771,6771.T,782.0,815.0,777.0,792.0,78100.0,781.0,池上通信機,スタンダード（内国株式）,電機・精密,1.28,1.41,4.86,0.395,0.605,795.0,62.1,0.996,1712,180,281,0.641,-0.92
6772,6772.T,1500.0,1500.0,1440.0,1450.0,5900.0,1491.0,東京コスモス電機,スタンダード（内国株式）,電機・精密,-3.33,-2.75,4.0,0.167,0.833,1463.0,8.6,0.991,3747,278,281,0.989,-5.53
6775,6775.T,177.0,214.0,158.0,175.0,14047100.0,164.0,ＴＢグループ,スタンダード（内国株式）,電機・精密,-1.13,6.71,31.64,0.304,0.696,182.0,2556.6,0.962,3586,269,281,0.957,-3.33
6776,6776.T,280.0,286.0,278.0,285.0,50300.0,281.0,天昇電気工業,スタンダード（内国株式）,素材・化学,1.79,1.42,2.86,0.875,0.125,283.0,14.2,1.007,1323,131,279,0.47,-0.03
6777,6777.T,18710.0,19900.0,18610.0,19810.0,202500.0,20300.0,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,電機・精密,5.88,-2.41,6.89,0.93,0.07,19440.0,3936.6,1.019,116,22,281,0.078,3.68
6778,6778.T,640.0,649.0,640.0,646.0,17400.0,637.0,アルチザネットワークス,スタンダード（内国株式）,電機・精密,0.94,1.41,1.41,0.667,0.333,645.0,11.2,1.002,2011,196,281,0.698,-1.26
6779,6779.T,1245.0,1339.0,1223.0,1334.0,973100.0,1246.0,日本電波工業,プライム（内国株式）,電機・精密,7.15,7.06,9.32,0.957,0.043,1299.0,1264.1,1.027,66,16,281,0.057,4.95
6785,6785.T,3055.0,3100.0,3055.0,3080.0,34900.0,3075.0,鈴木,プライム（内国株式）,電機・精密,0.82,0.16,1.47,0.556,0.444,3078.0,107.4,1.001,2125,209,281,0.744,-1.38
6786,6786.T,55.0,55.0,53.0,54.0,68200.0,55.0,ＲＶＨ,スタンダード（内国株式）,情報通信・サービスその他,-1.82,-1.82,3.64,0.5,0.5,54.0,3.7,1.0,3683,1214,1256,0.967,-2.84
6787,6787.T,21450.0,22000.0,20950.0,21960.0,492000.0,21950.0,メイコー,プライム（内国株式）,電機・精密,2.38,0.05,4.9,0.962,0.038,21637.0,10645.4,1.015,943,102,281,0.363,0.18
6788,6788.T,4990.0,5100.0,4980.0,5070.0,15700.0,5010.0,日本トリム,プライム（内国株式）,電機・精密,1.6,1.2,2.4,0.75,0.25,5050.0,79.3,1.004,1471,152,281,0.541,-0.6
6794,6794.T,3060.0,3150.0,3030.0,3130.0,271700.0,3070.0,フォスター電機,プライム（内国株式）,電機・精密,2.29,1.95,3.92,0.833,0.167,3103.0,843.1,1.009,992,107,281,0.381,0.09
6797,6797.T,1308.0,1320.0,1293.0,1293.0,3400.0,1293.0,名古屋電機工業,スタンダード（内国株式）,電機・精密,-1.15,0.0,2.06,0.0,1.0,1302.0,4.4,0.993,3591,271,281,0.964,-3.35
6798,6798.T,3405.0,3470.0,3400.0,3455.0,20800.0,3425.0,ＳＭＫ,プライム（内国株式）,電機・精密,1.47,0.88,2.06,0.786,0.214,3442.0,71.6,1.004,1564,163,281,0.58,-0.73
6800,6800.T,3280.0,3345.0,3225.0,3330.0,225000.0,3415.0,ヨコオ,プライム（内国株式）,電機・精密,1.52,-2.49,3.66,0.875,0.125,3300.0,742.5,1.009,1530,160,281,0.569,-0.68
6803,6803.T,134.0,137.0,131.0,134.0,752800.0,134.0,ティアック,スタンダード（内国株式）,電機・精密,0.0,0.0,4.48,0.5,0.5,134.0,100.9,1.0,2950,242,281,0.861,-2.2
6804,6804.T,2857.0,2942.0,2855.0,2942.0,238000.0,2888.0,ホシデン,プライム（内国株式）,電機・精密,2.98,1.87,3.05,1.0,0.0,2913.0,693.3,1.01,627,77,281,0.274,0.78
6806,6806.T,22780.0,23400.0,22780.0,23335.0,189800.0,23280.0,ヒロセ電機,プライム（内国株式）,電機・精密,2.44,0.24,2.72,0.895,0.105,23172.0,4398.0,1.007,911,98,281,0.349,0.24
6807,6807.T,2655.0,2703.0,2655.0,2703.0,162100.0,2683.0,日本航空電子工業,プライム（内国株式）,電機・精密,1.81,0.75,1.81,1.0,0.0,2687.0,435.6,1.006,1310,135,281,0.48,-0.39
6809,6809.T,1803.0,1847.0,1800.0,1839.0,114000.0,1803.0,ＴＯＡ,プライム（内国株式）,電機・精密,2.0,2.0,2.61,0.83,0.17,1829.0,208.5,1.005,1161,124,281,0.441,-0.2
6810,6810.T,2250.0,2292.0,2240.0,2292.0,430500.0,2250.0,マクセル,プライム（内国株式）,電機・精密,1.87,1.87,2.31,1.0,0.0,2275.0,979.4,1.007,1267,130,281,0.463,-0.33
6814,6814.T,7910.0,8040.0,7810.0,7930.0,420100.0,7860.0,古野電気,プライム（内国株式）,電機・精密,0.25,0.89,2.91,0.522,0.478,7927.0,3330.1,1.0,2704,229,281,0.815,-1.95
